Date,Number_of_Transactions,Number_of_Coinbase_Transactions,Coinbase_Transactions_Output_Total,Number_of_Zero_Fee_Transactions,Total_Size_of_Transactions,Mean_Size_of_Transactions,Median_Size_of_Transactions,StdDev_Size_of_Transactions,Total_Weight_of_Transactions,Mean_Weight_of_Transactions,Median_Weight_of_Transactions,StdDev_Weight_of_Transactions,Total_Input_Count,Mean_Input_Count,Median_Input_Count,StdDev_Input_Count,Total_Output_Count,Mean_Output_Count,Median_Output_Count,StdDev_Output_Count,Total_Input_Total,Mean_Input_Total,Median_Input_Total,StdDev_Input_Total,Total_Output_Total,Mean_Output_Total,Median_Output_Total,StdDev_Output_Total,Total_Fees,Mean_Fees,Median_Fees,StdDev_Fees,Fee_per_KB
05/03/2022 00:00,225321,123,78001066449,125,147748232,655.7233103,226,4236.119685,392236632,1740.790392,716,10284.90009,690024,3.062404303,1,23.95680506,799321,3.547476711,2,23.46738293,2.6159E+14,1160967660,1252350,46992686204,2.61667E+14,1161308840,1251927,46992679839,1126066449,4997.60985,1746,27377.90519,7621.522327
06/03/2022 00:00,207116,131,82820711786,133,139881456,675.3773538,226,4271.417875,372260132,1797.350914,716,10474.19603,666074,3.215946619,1,24.42780849,714543,3.449965237,2,25.35770024,2.76361E+14,1334329842,1195606,54941639083,2.76443E+14,1334725152,1197526,54941631524,945711786,4566.097192,1548,24342.00442,6760.808852
07/03/2022 00:00,255441,148,93628076247,150,174658623,683.7532855,226,4522.027415,458782004,1796.039023,716,10508.52374,815600,3.192909517,1,23.76962028,844770,3.307104185,2,21.93201802,3.58827E+14,1404735558,1503439,53889406002,3.5892E+14,1405097677,1506280,53889398423,1128076247,4416.191007,1378,30283.25318,6458.749231
08/03/2022 00:00,255771,148,93558415698,150,184029833,719.5101595,226,4804.691721,473780912,1852.363685,716,10907.22198,843962,3.299678228,1,24.05846512,848964,3.319234784,2,22.9195335,8.87194E+14,3468702819,1497684,94795115242,8.87286E+14,3469064470,1499421,94795103015,1058415698,4138.138014,942,38158.34173,5751.326732
09/03/2022 00:00,272805,138,87376129910,140,172430922,632.066575,226,3553.358852,462246080,1694.419384,708,9088.589961,804028,2.947262697,1,19.00919706,897240,3.288942651,2,21.20012033,7.533E+14,2761314069,1523088,79932812088,7.53387E+14,2761630228,1526627,79932802171,1126129910,4127.966533,1235,19886.42542,6530.904648
10/03/2022 00:00,261553,145,91789946679,147,185782581,710.305678,226,4532.139133,484725076,1853.257565,712,10821.07105,864869,3.306668247,1,24.37379982,885977,3.38737082,2,22.92800709,4.8916E+14,1870212731,1401884,65552773828,4.8925E+14,1870559220,1402732,65552765365,1164946679,4453.960303,1342,25193.26044,6270.483878
11/03/2022 00:00,252383,138,87353205050,141,169915021,673.2427343,226,4095.162681,440398796,1744.962204,692,9511.007306,765754,3.034095006,1,20.66133308,861965,3.41530531,2,22.12163506,4.12674E+14,1635108772,1434167,58595912590,4.1276E+14,1635450515,1436738,58595904590,1103205050,4371.154357,1296,27676.52962,6492.687012
12/03/2022 00:00,225148,156,98288415266,158,146884575,652.3912049,226,4125.598777,386608660,1717.13122,716,9781.411008,693562,3.080471512,1,23.39381551,767515,3.408935456,2,24.80600768,3.4083E+14,1513806216,1154992.5,57362310341,3.40928E+14,1514239264,1157552.5,57362301118,788415266,3501.764466,1037,23148.16155,5367.583805
13/03/2022 00:00,208092,151,95052185090,153,134885062,648.1991715,226,4029.805376,358420068,1722.411568,716,9949.784964,637236,3.062280145,1,23.31632382,719127,3.455812814,2,25.31237277,3.47062E+14,1667827709,1119953,61371971455,3.47156E+14,1668281234,1123141,61371961295,677185090,3254.258165,889,14938.5617,5020.460235
14/03/2022 00:00,259592,153,96656167024,155,172888447,666.0006741,226,4144.174357,459032932,1768.286126,712,10509.90981,811457,3.12589371,1,22.79001736,845964,3.258821535,2,22.01801026,4.36308E+14,1680744501,1412549.5,58097527191,4.36403E+14,1681112868,1415457.5,58097518360,1031167024,3972.260409,1077,29700.3093,5964.348931
15/03/2022 00:00,263178,139,87856626980,142,171289301,650.8496189,226,4018.20513,463671628,1761.817584,708,10424.23375,816898,3.103975256,1,23.05104391,872114,3.313780027,2,22.20688621,3.66578E+14,1392889952,1415985,52475972497,3.66665E+14,1393220052,1418061,52475965462,981626980,3729.89756,1017,34613.3594,5730.813158
16/03/2022 00:00,276390,155,97897509539,158,187885472,679.7838996,226,4089.00492,494770768,1790.118195,704,9997.236959,872431,3.156521582,1,21.87943024,923878,3.342660733,2,22.30012884,4.17359E+14,1510038308,1468511.5,54578503796,4.17456E+14,1510388809,1472800.5,54578495933,1022509539,3699.517128,996,30298.82467,5442.195866
17/03/2022 00:00,278800,159,1.00426E+11,162,187174381,671.3571772,226,4324.409144,494041177,1772.027177,708,10541.1546,886955,3.181330703,1,24.84918685,962330,3.451685796,2,23.13869101,4.10615E+14,1472792327,1323856.5,55077537182,4.10714E+14,1473148765,1326236.5,55077529518,1050890659,3769.335219,1060,27403.14506,5614.500518
18/03/2022 00:00,261318,143,90434488402,147,183074627,700.5817701,226,4556.71329,478413191,1830.770138,708,10773.36648,860894,3.294430541,1,25.26311843,906842,3.470262286,2,23.27558955,3.37555E+14,1291740298,1331457.5,48168493713,3.37644E+14,1292082314,1334057,48168486598,1059488402,4054.402689,1066,29705.3952,5787.194104
19/03/2022 00:00,242424,155,97679584387,157,160527363,662.1760346,226,4115.746497,426385518,1758.842021,705,10092.06384,760942,3.138888889,1,23.45940031,829354,3.421088671,2,22.52650509,3.63019E+14,1497453449,1153124.5,57189721463,3.63116E+14,1497853059,1155045.5,57189713049,804584387,3318.913915,900,21476.55436,5012.132337
20/03/2022 00:00,210547,154,96895894380,157,135282404,642.5282906,226,3929.771593,363342239,1725.706085,715,9783.919785,643914,3.058291023,1,22.99479956,727453,3.45506229,2,25.17883427,2.49647E+14,1185707807,1095734,49947219215,2.49743E+14,1186164950,1098252,49947211116,645894380,3067.696904,725,21447.87616,4774.415304
21/03/2022 00:00,259912,153,96574009238,155,169836960,653.4402413,226,4021.491865,451177773,1735.886658,708,10044.09309,798415,3.071866632,1,22.18549785,855025,3.289671119,2,22.45932435,4.50046E+14,1731533564,1346937,60128942507,4.50142E+14,1731901477,1350283.5,60128933689,949009238,3651.271346,894,27730.51632,5587.766279
22/03/2022 00:00,264569,149,94205744810,151,166021075,627.5152229,226,3600.010659,452031316,1708.557374,690,10045.12895,778072,2.940903885,1,20.07996809,869769,3.287494,2,22.80985963,3.61429E+14,1366103888,1482461,50864032093,3.61522E+14,1366455876,1485780,50864024652,1080744810,4084.926087,1230,30725.04908,6509.684448
23/03/2022 00:00,264182,145,91707688439,147,182180880,689.6036823,226,4245.591635,487781655,1846.384898,690,11296.49371,853955,3.232449599,1,23.46013347,864214,3.271282676,2,22.25894491,3.33255E+14,1261460200,1360499,48305309020,3.33346E+14,1261803240,1363746,48305302115,1082688439,4098.267251,1328,20776.99025,5942.931218
24/03/2022 00:00,262987,143,90512578427,145,170373404,647.8396423,226,3879.000377,454052495,1726.520684,688,9877.349023,802600,3.051861879,1,22.0589357,870225,3.309003867,2,21.88539018,3.5395E+14,1345883250,1414875,46890983178,3.54039E+14,1346223095,1417339,46890975473,1137578427,4325.607072,1410,25700.42603,6676.971876
25/03/2022 00:00,290719,156,98790883544,158,200245938,688.7954967,226,4328.394925,518464911,1783.388464,689,10088.7581,919937,3.164351143,1,22.41508895,968956,3.332964134,2,22.7176211,4.2224E+14,1452397954,1338178,50810013420,4.22337E+14,1452733329,1340011,50810005670,1290883544,4440.31365,1428,22707.92896,6446.490535
26/03/2022 00:00,231031,161,1.01444E+11,163,148444114,642.5289853,226,3775.373215,389475097,1685.813146,709,9144.689155,687777,2.976990101,1,20.69399292,783143,3.389774532,2,23.65525395,3.31581E+14,1435224062,1140543,55341939569,3.31682E+14,1435659610,1141865,55341930558,818559820,3543.073527,1136,16165.02274,5514.262559
27/03/2022 00:00,218202,131,82622699297,133,142851857,654.6771203,226,3955.580627,376942664,1727.494083,708,9609.019037,670835,3.074376037,1,22.49348353,759666,3.481480463,2,25.17564039,3.29266E+14,1508997373,1125092.5,57348497476,3.29348E+14,1509372599,1126117.5,57348489494,747699297,3426.638147,1008,16264.5392,5234.088746
28/03/2022 00:00,293304,159,1.00457E+11,161,197807669,674.4117673,226,4057.706439,523872719,1786.108335,708,9975.656245,941851,3.211176799,1,22.42445556,927757,3.163124267,2,21.14393274,4.73802E+14,1615395577,1372565.5,56154544892,4.73901E+14,1615734390,1375403,56154536878,1081516812,3687.357868,1032,24755.07266,5467.517096
29/03/2022 00:00,286940,151,95370933900,153,176926879,616.5988674,226,3656.162089,474239659,1652.748515,713,9159.426964,828532,2.887474733,1,20.30356939,917243,3.196636928,2,22.60991061,4.44896E+14,1550484340,1281146.5,56596195198,4.4499E+14,1550813242,1283161.5,56596187822,995933900,3470.878581,1000,23245.67605,5629.07064
30/03/2022 00:00,272864,135,85492271408,137,178332431,653.55793,226,4089.981722,473102477,1733.839851,714,9768.834237,820672,3.007622845,1,20.98768816,870848,3.191509323,2,20.97670201,3.67923E+14,1348376232,1250391.5,51398405452,3.68008E+14,1348685452,1252271.5,51398399059,1117271408,4094.609065,1290,37211.69244,6265.105016
31/03/2022 00:00,279210,138,87909895385,140,176199002,631.0626482,226,3771.106854,473838005,1697.066742,698,9671.076428,819929,2.936603274,1,21.22085559,917297,3.285330038,2,22.65547453,3.91807E+14,1403271141,1421975.5,52861620535,3.91894E+14,1403580049,1422955,52861613858,1659895385,5944.971115,2273,32401.63723,9420.572002
01/04/2022 00:00,284105,141,90087864741,147,192703548,678.2828461,226,4185.859156,517336164,1820.932979,708,10530.1049,905257,3.186346597,1,23.03192374,964219,3.393882543,2,22.84130908,3.43339E+14,1208493275,1363756,44665276004,3.43427E+14,1208803459,1364100,44665269446,1962864741,6908.941205,2592,45030.61717,10185.92943
02/04/2022 00:00,254442,135,85669782855,139,175508550,689.7782206,226,4509.351949,460594194,1810.212913,689,10689.77103,845556,3.323177777,1,26.15319373,861039,3.38402858,2,23.8070919,4.01819E+14,1579216976,1093871,58214664459,4.01904E+14,1579548584,1092952.5,58214656948,1294782855,5088.71513,1910,22630.61623,7377.320678
03/04/2022 00:00,225564,139,87918589597,143,147525318,654.0286482,226,3994.271312,391937796,1737.590201,708,9754.72792,692836,3.071571705,1,22.67264949,772169,3.423281197,2,23.88209051,2.94577E+14,1305957083,1086217,51036376313,2.94664E+14,1306342228,1085701,51036368584,1043589597,4626.578696,1723,21235.47897,7073.96948
04/04/2022 00:00,275106,158,1.00005E+11,165,184212250,669.6046251,226,4292.10674,485432704,1764.529687,708,10169.0507,857315,3.116307896,1,23.04801747,911220,3.312250551,2,21.97162776,3.54055E+14,1286977152,1321021.5,50393805848,3.54154E+14,1287336104,1323313,50393798682,1255104004,4562.256018,1456,30653.64465,6813.357982
05/04/2022 00:00,273430,145,91713124183,148,170430299,623.305047,226,3728.365202,449953628,1645.589833,693,9089.06624,798309,2.919610138,1,20.98195315,892171,3.262886296,2,23.23576244,7.67045E+14,2805268425,1243493,80579122034,7.67135E+14,2805599863,1245539.5,80579111533,1088124183,3979.534736,1269,23795.29471,6384.570052
06/04/2022 00:00,273640,150,94779086559,152,170293707,622.3275362,226,3725.363902,450412509,1646.003907,701,9176.123496,802974,2.934417483,1,21.17012975,871029,3.183120158,2,21.28379193,6.3036E+14,2303611894,1290982.5,68137053341,6.30454E+14,2303954498,1293053.5,68137043099,1029086559,3760.731468,1185,19611.94963,6043.00991
07/04/2022 00:00,269404,138,87253968135,140,176527577,655.2522494,226,4209.242916,468192041,1737.880807,689,10468.29374,835309,3.100581283,1,23.6421917,879880,3.266024261,2,22.74280242,5.53516E+14,2054596226,1268912,63149403767,5.53603E+14,2054916377,1270501.5,63149394763,1003968135,3726.626683,1155,19121.4658,5687.316124
08/04/2022 00:00,266805,134,84897128685,136,163764290,613.79768,226,3905.312875,435271832,1631.423069,688,9494.060141,774489,2.902827908,1,22.78970413,897936,3.36551414,2,23.11211518,4.94572E+14,1853682618,1253936,58513046210,4.94656E+14,1853996518,1254858,58513037711,1147128685,4299.502202,1562,22383.75079,7004.75473
09/04/2022 00:00,232792,153,96440046870,155,146635004,629.8970927,226,3808.47061,390354812,1676.839462,693,9365.448522,689445,2.96163528,1,21.59433382,785144,3.372727585,2,23.6082185,3.33642E+14,1433220831,1109252.5,54130458786,3.33738E+14,1433631605,1110938,54130450102,815046870,3501.180754,1243,17390.8122,5558.337694
10/04/2022 00:00,216446,140,88182969558,143,134906984,623.2824076,226,3902.227472,356222318,1645.779169,689,9365.235228,641664,2.964545429,1,22.47806137,709790,3.279293681,2,24.06882691,3.3952E+14,1568612389,1074043,56751901986,3.39607E+14,1569016647,1075320,56751892849,682969558,3155.380825,1000,27261.44679,5062.521878
11/04/2022 00:00,276623,137,86675728069,139,178847190,646.5376704,226,4005.29545,469337025,1696.666673,698,9338.394697,835056,3.018751152,1,22.11186673,906373,3.276564132,2,21.91896085,5.73033E+14,2071530069,1302330,61660513839,5.73118E+14,2071839606,1303025,61660504862,1050728069,3798.411806,1060,21083.38483,5875.004628
12/04/2022 00:00,278839,153,96696457582,155,191835318,687.9787906,226,4354.595656,496086057,1779.112882,694,10118.693,885231,3.174702965,1,22.5065253,895879,3.212889876,2,21.75400606,5.02309E+14,1801428655,1278285,54170295125,5.02404E+14,1801771595,1279760,54170285532,1071457582,3842.567152,1169,27033.80329,5585.298855
13/04/2022 00:00,276968,140,88686276116,142,173805703,627.529906,226,3788.268117,465234787,1679.742017,685,9855.075761,823716,2.974047543,1,21.84778073,888092,3.206478727,2,22.65883857,5.14928E+14,1859159308,1274364.5,53585504384,5.15015E+14,1859475229,1275187.5,53585495062,1186276116,4283.080053,1450,25240.69671,6825.300295
14/04/2022 00:00,265537,138,87356124096,140,169303359,637.5885809,226,3917.815747,447352155,1684.707423,708,9444.861263,786543,2.96208438,1,21.43004316,877552,3.304820044,2,22.46544271,5.49326E+14,2068737883,1307687,57593388939,5.49413E+14,2069062696,1309227,57593378815,1106124096,4165.611934,1270,24435.16057,6533.385413
15/04/2022 00:00,254831,158,99636315487,160,159843475,627.2528656,226,3763.648564,425881036,1671.229309,709,9292.678833,744594,2.921912954,1,21.06801383,872043,3.422044414,2,22.9906405,4.13054E+14,1620895804,1242300,50492791551,4.13153E+14,1621283315,1243049,50492781349,886315487,3478.05207,1024,18372.84729,5544.896262
16/04/2022 00:00,225486,134,84392693665,136,139270057,617.6439202,226,3891.923286,370257049,1642.040078,689,9519.883363,652893,2.895492403,1,22.47660001,785811,3.484965807,2,24.329717,3.1886E+14,1414099489,1093536.5,49815765028,3.18943E+14,1414470909,1094800.5,49815756696,642693665,2850.259728,821,13281.07342,4614.729676
17/04/2022 00:00,207324,165,1.03659E+11,167,136711137,659.4081582,226,4183.296811,362624409,1749.071063,720,9981.174757,642106,3.097113696,1,23.73129492,724277,3.493454689,2,25.78103783,3.33941E+14,1610721045,1053179.5,57304055081,3.34044E+14,1611218455,1055542.5,57304043725,534164712,2576.473115,564,15569.09623,3907.250892
18/04/2022 00:00,246421,134,84601632094,136,173281964,703.1947927,226,4485.814567,452754716,1837.321965,709,10348.52703,808932,3.282723469,1,23.46186913,810625,3.289593825,2,23.08360089,5.40906E+14,2195047562,1353589,59309432192,5.4099E+14,2195387428,1356480,59309421274,851632094,3456.004537,870,26873.53287,4914.718614
19/04/2022 00:00,273168,124,78436977033,126,168574545,617.1094162,226,3685.346273,449084670,1643.987107,708,8989.012984,797891,2.920880191,1,20.98775688,903110,3.306060739,2,22.11503367,4.97173E+14,1820026589,1383056,55500004882,4.97251E+14,1820310297,1385511.5,55499997026,936977033,3430.03951,1060,20433.60681,5558.235575
20/04/2022 00:00,285655,160,1.0089E+11,165,183783483,643.375691,226,4003.769112,481877859,1686.922543,712,9533.291818,858264,3.004547444,1,22.33171555,926652,3.243955121,2,21.81712839,4.24819E+14,1487176821,1305076,48819864150,4.24919E+14,1487526893,1308020,48819855589,889620913,3114.319417,878,18637.22625,4840.592302
21/04/2022 00:00,282438,169,1.06712E+11,171,187461451,663.7260248,226,4462.343543,490906216,1738.102578,708,10403.27564,893934,3.165062775,1,25.45536613,931811,3.299170083,2,22.04284669,5.46955E+14,1936547865,1302112,54564953779,5.4706E+14,1936921840,1303108,54564942500,1087259159,3849.549845,1130,40235.3564,5799.907945
22/04/2022 00:00,260930,135,85471864828,137,173700073,665.6960602,226,4311.439946,449722876,1723.538405,697,9820.979248,792205,3.036082474,1,22.6119136,876637,3.359663511,2,23.14489092,5.49451E+14,2105741624,1351498,51230805987,5.49536E+14,2106064986,1353196.5,51230794493,1096864828,4203.674656,1323,27676.45058,6314.705625
23/04/2022 00:00,234978,163,1.02695E+11,165,155329940,661.0403527,226,4190.985995,413515064,1759.803318,714,10166.57667,740840,3.152805795,1,24.23447941,807631,3.437049426,2,24.20215374,4.70029E+14,2000309593,1144069.5,57857152333,4.70131E+14,2000743145,1146542.5,57857139512,820315897,3491.032765,1128,23982.59443,5281.118997
24/04/2022 00:00,221992,171,1.07547E+11,173,145410705,655.0267802,226,4117.824075,384209826,1730.737261,720,9688.259072,694332,3.127734333,1,23.73567572,759772,3.42251973,2,24.9761551,5.28151E+14,2379143882,1120212.5,60902301920,5.28258E+14,2379625319,1122535,60902285404,672174897,3027.923966,979,15871.02467,4622.595682
25/04/2022 00:00,277417,162,1.02532E+11,164,189210238,682.0426939,226,3743.841279,522795382,1884.510978,708,9473.911896,930041,3.352501829,1,21.11116714,888267,3.201919854,2,21.70219959,8.08446E+14,2914189006,1428025,60206850648,8.08547E+14,2914553980,1431472,60206834671,1281894807,4620.82283,1494,20971.10529,6774.975924
26/04/2022 00:00,273297,140,88630777776,142,173159728,633.5954218,226,3879.330987,464108926,1698.18522,701,9691.426356,821279,3.005078724,1,21.5417809,893434,3.269095526,2,22.71437217,7.55471E+14,2764285729,1479601,61495014560,7.55558E+14,2764605894,1480077,61495001539,1130777776,4137.541854,1538,19009.09818,6530.258444
27/04/2022 00:00,287105,170,1.07366E+11,172,180580089,628.9688058,226,3871.626099,473909463,1650.648588,701,9222.812233,841242,2.930084812,1,21.07849869,920867,3.207422372,2,21.49130159,6.79707E+14,2367451486,1385844,52790972876,6.79813E+14,2367821559,1389503,52790958271,1116491931,3888.793058,1333,18709.02564,6182.807513
28/04/2022 00:00,275765,132,83627300063,134,180489877,654.5061085,226,4356.441678,474806158,1721.778173,697,10230.01043,850296,3.083407974,1,25.3990311,903993,3.278128116,2,22.0653204,6.92925E+14,2512736867,1491899,53367489616,6.93007E+14,2513036034,1493816,53367477092,1127300063,4087.901159,1414,22860.16038,6245.779995
29/04/2022 00:00,286563,150,95112522412,152,197568618,689.442175,226,4209.269798,519057957,1811.322317,709,10082.28303,923846,3.223884451,1,22.5133885,955325,3.333734641,2,22.33089993,5.36895E+14,1873566457,1552171,49303279676,5.36989E+14,1873893611,1554221,49303269132,1362522412,4754.704592,1491,41445.49393,6896.451601
30/04/2022 00:00,261630,150,94796162643,152,184053450,703.4875588,226,4352.681267,475117782,1815.991217,714,9943.504443,880391,3.365023124,1,24.5956072,893426,3.414845392,2,23.50892604,3.764E+14,1438674014,1243442,47361481849,3.76494E+14,1439032345,1245024.5,47361473165,1046162643,3998.634113,1309,18617.86601,5684.015393
01/05/2022 00:00,232322,167,1.05157E+11,169,146108563,628.9054115,226,3906.28142,377730496,1625.892064,720,8885.665659,676185,2.910550873,1,21.74294563,803740,3.459594873,2,24.90376301,4.01569E+14,1728501728,1244464.5,51502700558,4.01673E+14,1728950997,1247475.5,51502688008,781516491,3363.936653,1120,18486.59705,5348.87535
02/05/2022 00:00,272206,160,1.01065E+11,162,178864516,657.0924814,226,3947.617968,461743696,1696.302418,708,9000.545364,835719,3.07017112,1,21.76398962,885411,3.25272404,2,21.87468655,6.37078E+14,2340424708,1548666,59721371630,6.37178E+14,2340792077,1550667.5,59721358814,1065002511,3912.487274,1296,26681.95741,5954.241427
03/05/2022 00:00,277895,150,94716581245,152,168637960,606.8405693,226,3574.868036,437158912,1573.108232,710,7951.393097,776642,2.794731823,1,19.10187893,903448,3.251040861,2,22.51286033,8.81018E+14,3170325414,1457212,75414305712,8.81111E+14,3170662771,1460357,75414292641,966581245,3478.224671,1134,22902.83996,5731.694365
04/05/2022 00:00,233045,146,92511590688,148,159553283,684.6458109,226,3538.796988,450242036,1931.996121,709,8848.341867,771486,3.310459353,1,18.65020597,795418,3.413151966,2,22.82020744,6.26936E+14,2690192287,1668928,60806833409,6.27027E+14,2690583842,1674500,60806817883,1261590688,5413.506782,1540,27021.57475,7907.018046
05/05/2022 00:00,315759,157,1.00359E+11,159,222838103,705.722095,225,3892.861619,627104543,1986.022704,669,9352.290076,1093993,3.464645505,1,19.90444961,1008651,3.194369757,2,20.76631275,9.96945E+14,3157296840,1478266,62926677993,9.97043E+14,3157607599,1479303,62926663555,2234075054,7075.253766,2330,30457.10736,10025.55229
06/05/2022 00:00,286887,142,90446160697,144,207205972,722.2564006,226,4939.947727,539404354,1880.197966,689,11008.0185,990871,3.453872082,1,26.74616888,951764,3.317557087,2,22.77509186,8.43591E+14,2940499859,1602784,52887221400,8.4368E+14,2940809214,1604848,52887205638,1696160697,5912.295423,2272,28286.55985,8185.867814
07/05/2022 00:00,231623,143,90753126822,145,152685119,659.1967076,226,3570.169658,425265491,1836.024449,709,9250.31692,735688,3.17623034,1,19.95478514,794913,3.431926018,2,23.41167725,4.29587E+14,1854680612,1398611,41346879179,4.29676E+14,1855066476,1398553,41346864473,1378126822,5949.870358,2112,28372.34287,9025.940648
08/05/2022 00:00,233892,155,98098953757,158,156879653,670.7354377,226,4022.281086,416804690,1782.039104,720,9355.200425,744051,3.181173362,1,21.86127715,784230,3.352957775,2,24.4856362,5.06112E+14,2163871150,1462337,43278032431,5.06209E+14,2164285337,1463531,43278014318,1223953757,5232.986836,1988,23266.91111,7801.864255
09/05/2022 00:00,279511,155,98853760376,157,193068277,690.7358816,226,3965.861994,513104386,1835.721621,713,9239.910934,911427,3.260791167,1,20.94164973,914481,3.271717392,2,21.28892396,7.90563E+14,2828380527,2016574,50772894566,7.9066E+14,2828727114,2019314,50772876794,1978760376,7079.364948,2584,35360.77347,10249.01867
10/05/2022 00:00,279658,153,97369095646,156,177928397,636.2356771,226,3633.971034,466658327,1668.67505,713,8394.67957,811934,2.903310472,1,19.32146184,931922,3.332363101,2,22.80118161,8.49292E+14,3036894437,1905678.5,49812909943,8.49387E+14,3037236373,1907145.5,49812890543,1744095646,6236.530498,2556,26447.40715,9802.233232
11/05/2022 00:00,262683,145,92786481428,150,179543742,683.4996631,226,3159.710126,500592795,1905.691632,709,8250.624461,866080,3.297053863,1,17.03839177,898262,3.41956655,2,21.39596706,7.3232E+14,2787848392,2490093,49058193472,7.32411E+14,2788193390,2494156,49058175099,2161481428,8228.478539,2938,31194.21034,12038.74557
12/05/2022 00:00,274204,135,87340948913,137,187288590,683.0264693,226,3133.539099,539102346,1966.063026,672,8616.315778,931193,3.3959862,1,18.30299769,945136,3.446835203,2,20.62042719,1.0019E+15,3653854656,3145560,52934659012,1.00199E+15,3654162364,3152134.5,52934638678,2965948913,10816.57785,3801,43867.44146,15836.24989
13/05/2022 00:00,269880,152,98153911849,154,198412260,735.186972,226,3076.861027,603064350,2234.564807,670,9195.625698,998261,3.698906922,1,16.49595331,953793,3.534137394,2,25.24336721,6.76093E+14,2505160331,2445391,42091559251,6.76188E+14,2505512339,2450560.5,42091540250,3153911849,11686.34893,3818,48033.43583,15895.75084
14/05/2022 00:00,290225,141,90684953044,143,196879183,678.3674149,225,3644.821033,563171470,1940.465053,669,9517.54556,981976,3.383499009,1,21.0059517,946902,3.262647946,2,23.03835766,4.60041E+14,1585117122,1558616,34035337431,4.60129E+14,1585420766,1558188,34035325421,2559953044,8820.580736,3113,38451.71953,13002.65983
15/05/2022 00:00,235433,122,77878600921,124,186703050,793.0198825,226,5111.789667,483352245,2053.035237,713,11572.48192,939509,3.990557823,1,29.57880307,780943,3.317049861,2,23.38037277,2.79917E+14,1188946857,1559718,28616131350,2.79994E+14,1189270728,1560888,28616121009,1628600921,6917.470877,2691,29926.49895,8722.947595
16/05/2022 00:00,272134,164,1.04601E+11,166,233762271,858.9969317,226,4511.469104,651059118,2392.421079,709,10977.80105,1163925,4.277028964,1,23.52681977,861789,3.166781806,2,21.55996714,4.54122E+14,1668745043,1922086.5,31974995421,4.54225E+14,1669121696,1925873.5,31974978944,2101381275,7721.862299,2903,42513.08726,8989.394508
16/05/2022 00:00,278496,147,93766124613,149,214637373,770.7018162,226,4917.661876,564366468,2026.479619,688,11318.76024,1033466,3.710882742,1,26.74532205,890989,3.19928832,2,22.27102829,4.02286E+14,1444493994,1916714,28970274238,4.02378E+14,1444823891,1918372,28970260886,1891124613,6790.491113,2598,90121.98523,8810.789037
18/05/2022 00:00,262907,134,85403944369,136,170676474,649.1895385,225,4057.775644,436692366,1661.014602,687,8604.27491,773566,2.942356042,1,19.45010052,845812,3.217152834,2,21.89987124,2.94307E+14,1119433262,1970000,21238434064,2.94391E+14,1119751816,1971468,21238421511,1653944369,6290.986429,2562,26152.97568,9690.523423
19/05/2022 00:00,262479,122,77958973074,124,162919657,620.6959681,225,3685.433723,435355060,1658.628157,669,8818.884924,776708,2.959124349,1,20.76030289,859347,3.273964774,2,21.94049548,2.75252E+14,1048664497,1997930,21540464619,2.75329E+14,1048954996,1996868,21540454161,1708973074,6510.894487,2640,27954.06716,10489.66776
20/05/2022 00:00,267034,128,81710025308,130,184695535,691.6555008,226,4611.415512,482778922,1807.930533,687,10392.00046,885838,3.317322888,1,25.47468926,880129,3.295943588,2,21.51198041,2.43295E+14,911101773.5,1847256.5,19472272278,2.43375E+14,911401360.8,1849382,19472262656,1710025308,6403.773707,2571,29731.65593,9258.617476
21/05/2022 00:00,225225,135,85578080426,137,144599831,642.0238917,226,3748.417616,384684095,1707.99909,710,9095.781367,685515,3.043689644,1,20.77440215,763335,3.389210789,2,25.7260375,1.52539E+14,677271809.9,1687865,19280085782,1.52623E+14,677646435.3,1688653,19280078403,1203080426,5341.682433,2160,22164.90664,8320.067995
22/05/2022 00:00,209047,122,77414710381,127,147071728,703.5342674,225,4102.147198,373378366,1786.097701,693,9037.905448,674946,3.228680632,1,20.52377654,689753,3.299511593,2,23.7160967,1.18868E+14,568618958.1,1667086,15670579151,1.18944E+14,568983708.6,1667114,15670572957,1164710381,5571.524016,2288,22168.33561,7919.335666
23/05/2022 00:00,265106,160,1.01583E+11,162,182767699,689.4136647,226,4170.271264,477063022,1799.518012,693,9560.884506,858455,3.238157567,1,21.71766057,829441,3.128714552,2,21.49319746,2.11139E+14,796432373.5,1957105.5,23057084283,2.11239E+14,796809581.1,1962049.5,23057075781,1582669136,5969.948383,2304,29385.45752,8659.457577
24/05/2022 00:00,235866,120,76617041235,122,147412499,624.9840969,225,3505.608785,386607392,1639.097589,685,7951.705801,683927,2.89964217,1,17.51374974,773430,3.279107629,2,23.1000051,2.56383E+14,1086984743,2038504,22691235401,2.56458E+14,1087302720,2040138.5,22691224122,1617041235,6855.762318,2682,32468.33284,10969.49883
25/05/2022 00:00,288842,144,91946775854,146,195069162,675.3490213,225,4105.245278,508762392,1761.386474,662,9304.436157,929062,3.21650591,1,21.91164971,921361,3.189844275,2,22.06156246,1.93129E+14,668631124.5,1877237.5,17843194412,1.93219E+14,668942713.6,1879178,17843187778,1946775854,6739.933438,2705,35166.33329,9979.926268
